,a,x,y
19770,1,128,591
19771,1,128,544
19772,1,128,313
19773,1,128,484
19774,1,128,1486
19775,1,128,1899
19776,1,128,1390
19777,1,128,274
19778,1,128,1336
19779,1,128,502
19780,1,128,921
19781,1,128,259
19782,1,128,201
19783,1,128,1369
19784,1,128,247
19785,1,128,1879
19786,1,128,458
19787,1,128,216
19788,1,128,1254
19789,1,128,1534
19790,1,128,3208
19791,1,128,824
19792,1,128,6940
19793,1,128,1848
19794,1,128,994
19795,1,128,154
19796,1,128,554
19797,1,128,424
19798,1,128,618
19799,1,128,956
19800,1,128,601
19801,1,128,2371
19802,1,128,44
19803,1,128,301
19804,1,128,967
19805,1,128,1280
19806,1,128,1100
19807,1,128,576
19808,1,128,7592
19809,1,128,694
19810,1,128,1877
19811,1,128,704
19812,1,128,1296
19813,1,128,447
19814,1,128,1283
19815,1,128,449
19816,1,128,464
19817,1,128,1193
19818,1,128,765
19819,1,128,1973
19820,1,128,560
19821,1,128,575
19822,1,128,383
19823,1,128,345
19824,1,128,1619
19825,1,128,1797
19826,1,128,2574
19827,1,128,490
19828,1,128,2046
19829,1,128,1008
19830,1,128,2472
19831,1,128,2375
19832,1,128,711
19833,1,128,921
19834,1,128,384
19835,1,128,110
19836,1,128,1870
19837,1,128,617
19838,1,128,872
19839,1,128,740
19840,1,128,4769
19841,1,128,775
19842,1,128,1122
19843,1,128,4542
19844,1,128,3984
19845,1,128,988
19846,1,128,776
19847,1,128,6967
19848,1,128,4478
19849,1,128,679
19850,1,128,13298
19851,1,128,345
19852,1,128,3736
19853,1,128,352
19854,1,128,580
19855,1,128,6334
19856,1,128,3669
19857,1,128,142
19858,1,128,7346
19859,1,128,3353
19860,1,128,1549
19861,1,128,376
19862,1,128,484
19863,1,128,15315
19864,1,128,421
19865,1,128,2397
19866,1,128,703
19867,1,128,100
19868,1,128,4065
19869,1,128,895
19870,1,128,1820
19871,1,128,1569
19872,1,128,1426
19873,1,128,2153
19874,1,128,3889
19875,1,128,875
19876,1,128,2014
19877,1,128,5869
19878,1,128,2786
19879,1,128,268
19880,1,128,11086
19881,1,128,993
19882,1,128,483
19883,1,128,496
19884,1,128,462
19885,1,128,2997
19886,1,128,314
19887,1,128,1854
19888,1,128,1265
19889,1,128,2933
19890,1,128,3790
19891,1,128,4329
19892,1,128,1424
19893,1,128,1474
19894,1,128,442
19895,1,128,106
19896,1,128,1233
19897,1,128,2064
19898,1,128,645
19899,1,128,183
19900,1,128,2287
19901,1,128,957
19902,1,128,2480
19903,1,128,5285
19904,1,128,538
19905,1,128,1084
19906,1,128,1090
19907,1,128,872
19908,1,128,946
19909,1,128,4455
19910,1,128,8292
19911,1,128,565
19912,1,128,330
19913,1,128,301
19914,1,128,1630
19915,1,128,1419
19916,1,128,2230
19917,1,128,919
19918,1,128,961
19919,1,128,626
19920,1,128,1262
19921,1,128,1468
19922,1,128,965
19923,1,128,2096
19924,1,128,1392
19925,1,128,596
19926,1,128,3584
19927,1,128,851
19928,1,128,1261
19929,1,128,930
19930,1,128,111
19931,1,128,1201
19932,1,128,976
19933,1,128,3126
19934,1,128,2308
19935,1,128,2002
19936,1,128,1391
19937,1,128,1722
19938,1,128,1153
19939,1,128,1316
19940,1,128,825
19941,1,128,5195
19942,1,128,761
19943,1,128,1261
19944,1,128,1796
19945,1,128,631
19946,1,128,600
19947,1,128,566
19948,1,128,2165
19949,1,128,91
19950,1,128,1459
19951,1,128,1174
19952,1,128,1014
19953,1,128,3114
19954,1,128,3552
19955,1,128,423
19956,1,128,2520
19957,1,128,2912
19958,1,128,774
19959,1,128,1567
19960,1,128,982
19961,1,128,815
19962,1,128,740
19963,1,128,2401
19964,1,128,1448
19965,1,128,3449
19966,1,128,3403
19967,1,128,3116
19968,1,128,583
19969,1,128,566
19970,1,128,1909
19971,1,128,1504
19972,1,128,1340
19973,1,128,1691
19974,1,128,1535
19975,1,128,323
19976,1,128,598
19977,1,128,1128
19978,1,128,3065
19979,1,128,1386
19980,1,128,1280
19981,1,128,440
19982,1,128,5404
19983,1,128,1752
19984,1,128,2828
19985,1,128,3784
19986,1,128,991
19987,1,128,1286
19988,1,128,1877
19989,1,128,2139
19990,1,128,714
19991,1,128,1452
19992,1,128,1223
19993,1,128,298
19994,1,128,816
19995,1,128,805
19996,1,128,151
19997,1,128,2442
19998,1,128,6014
19999,1,128,67
20000,1,128,2173
20001,1,128,1104
20002,1,128,1438
20003,1,128,160
20004,1,128,737
20005,1,128,3624
20006,1,128,1121
20007,1,128,499
20008,1,128,783
20009,1,128,2174
20010,1,128,1695
20011,1,128,2396
20012,1,128,1214
20013,1,128,485
20014,1,128,1002
20015,1,128,2281
20016,1,128,4023
20017,1,128,761
20018,1,128,361
20019,1,128,2283
20020,1,128,1108
20021,1,128,717
20022,1,128,494
20023,1,128,671
20024,1,128,374
20025,1,128,1511
20026,1,128,1827
20027,1,128,2561
20028,1,128,463
20029,1,128,997
20030,1,128,477
20031,1,128,436
20032,1,128,2091
20033,1,128,653
20034,1,128,3196
20035,1,128,704
20036,1,128,1502
20037,1,128,833
20038,1,128,403
20039,1,128,285
20040,1,128,4341
20041,1,128,572
20042,1,128,830
20043,1,128,9558
20044,1,128,3660
20045,1,128,463
20046,1,128,1385
20047,1,128,7036
20048,1,128,2330
20049,1,128,3908
20050,1,128,859
20051,1,128,3316
20052,1,128,349
20053,1,128,2942
20054,1,128,438
20055,1,128,1737
20056,1,128,939
20057,1,128,780
20058,1,128,476
20059,1,128,5939
20060,1,128,189
20061,1,128,5751
20062,1,128,160
20063,1,128,270
20064,1,128,1735
20065,1,128,1980
20066,1,128,2827
20067,1,128,4185
20068,1,128,5516
20069,1,128,32
20070,1,128,1345
20071,1,128,279
20072,1,128,1081
20073,1,128,2859
20074,1,128,492
20075,1,128,1046
20076,1,128,539
20077,1,128,3874
20078,1,128,1764
20079,1,128,3672
20080,1,128,448
20081,1,128,874
20082,1,128,2931
20083,1,128,422
20084,1,128,5076
20085,1,128,509
20086,1,128,2206
20087,1,128,448
20088,1,128,823
20089,1,128,1422
20090,1,128,1088
20091,1,128,608
20092,1,128,1538
20093,1,128,1010
20094,1,128,1888
20095,1,128,6441
20096,1,128,554
20097,1,128,2782
20098,1,128,1358
20099,1,128,511
20100,1,128,691
20101,1,128,7198
20102,1,128,2800
20103,1,128,606
20104,1,128,3127
20105,1,128,5390
20106,1,128,1605
20107,1,128,282
20108,1,128,321
20109,1,128,3861
20110,1,128,5797
20111,1,128,5263
20112,1,128,2807
20113,1,128,258
20114,1,128,1078
20115,1,128,10226
20116,1,128,1000
20117,1,128,1827
20118,1,128,346
20119,1,128,1000
20120,1,128,1391
20121,1,128,129
20122,1,128,286
20123,1,128,3109
20124,1,128,400
20125,1,128,162
20126,1,128,8926
20127,1,128,709
20128,1,128,497
20129,1,128,130
20130,1,128,343
20131,1,128,2781
20132,1,128,2413
20133,1,128,1559
20134,1,128,424
20135,1,128,1694
20136,1,128,756
20137,1,128,14827
20138,1,128,589
20139,1,128,122
20140,1,128,299
20141,1,128,397
20142,1,128,896
20143,1,128,2982
20144,1,128,3109
20145,1,128,339
20146,1,128,365
20147,1,128,881
20148,1,128,156
20149,1,128,390
20150,1,128,861
20151,1,128,180
20152,1,128,807
20153,1,128,1127
20154,1,128,2146
20155,1,128,876
20156,1,128,228
20157,1,128,1888
20158,1,128,2015
20159,1,128,1712
20160,1,128,496
20161,1,128,449
20162,1,128,558
20163,1,128,322
20164,1,128,436
20165,1,128,3024
20166,1,128,2678
20167,1,128,993
20168,1,128,672
20169,1,128,469
20170,1,128,5231
20171,1,128,199
20172,1,128,120
20173,1,128,426
20174,1,128,1067
20175,1,128,470
20176,1,128,203
20177,1,128,3484
20178,1,128,167
20179,1,128,517
20180,1,128,1041
20181,1,128,409
20182,1,128,4339
20183,1,128,2973
20184,1,128,243
20185,1,128,106
20186,1,128,159
20187,1,128,16174
20188,1,128,3551
20189,1,128,1648
20190,1,128,1093
20191,1,128,5654
20192,1,128,90
20193,1,128,2338
20194,1,128,179
20195,1,128,1802
20196,1,128,93
20197,1,128,2935
20198,1,128,292
20199,1,128,1771
20200,1,128,2974
20201,1,128,2929
20202,1,128,3300
20203,1,128,1085
20204,1,128,3873
20205,1,128,163
20206,1,128,1475
20207,1,128,3496
20208,1,128,5888
20209,1,128,632
20210,1,128,1074
20211,1,128,1855
20212,1,128,1471
20213,1,128,198
20214,1,128,2103
20215,1,128,8536
20216,1,128,4836
20217,1,128,157
20218,1,128,252
20219,1,128,2130
20220,1,128,4498
20221,1,128,5210
20222,1,128,2418
20223,1,128,210
20224,1,128,6051
20225,1,128,8377
20226,1,128,2871
20227,1,128,500
20228,1,128,3589
20229,1,128,1283
20230,1,128,2516
20231,1,128,556
20232,1,128,1968
20233,1,128,2238
20234,1,128,4562
20235,1,128,3043
20236,1,128,718
20237,1,128,96
20238,1,128,1477
20239,1,128,5058
20240,1,128,1820
20241,1,128,94
20242,1,128,872
20243,1,128,1409
20244,1,128,1409
20245,1,128,96
20246,1,128,2525
20247,1,128,632
20248,1,128,4982
20249,1,128,5077
20250,1,128,3925
20251,1,128,2774
20252,1,128,1874
20253,1,128,928
20254,1,128,4665
20255,1,128,580
20256,1,128,1192
20257,1,128,3280
20258,1,128,3870
20259,1,128,322
20260,1,128,157
20261,1,128,819
20262,1,128,2054
20263,1,128,467
20264,1,128,3659
20265,1,128,511
20266,1,128,359
20267,1,128,7894
20268,1,128,1169
20269,1,128,2553
20270,1,128,956
20271,1,128,150
20272,1,128,1854
20273,1,128,3331
20274,1,128,1438
20275,1,128,1553
20276,1,128,1366
20277,1,128,2244
20278,1,128,2038
20279,1,128,1061
20280,1,128,2191
20281,1,128,775
20282,1,128,2246
20283,1,128,569
20284,1,128,1199
20285,1,128,719
20286,1,128,5029
20287,1,128,2156
20288,1,128,4216
20289,1,128,639
20290,1,128,1083
20291,1,128,1298
20292,1,128,2491
20293,1,128,1221
20294,1,128,272
20295,1,128,3772
20296,1,128,2365
20297,1,128,2416
20298,1,128,857
20299,1,128,1215
20300,1,128,1149
20301,1,128,157
20302,1,128,1833
20303,1,128,1366
20304,1,128,1516
20305,1,128,4113
20306,1,128,934
20307,1,128,1318
20308,1,128,2460
20309,1,128,1539
20310,1,128,758
20311,1,128,2869
20312,1,128,555
20313,1,128,1095
20314,1,128,298
20315,1,128,862
20316,1,128,1032
20317,1,128,1256
20318,1,128,7294
20319,1,128,2372
20320,1,128,4110
20321,1,128,1408
20322,1,128,542
20323,1,128,545
20324,1,128,25
20325,1,128,1492
20326,1,128,2532
20327,1,128,467
20328,1,128,1386
20329,1,128,1240
20330,1,128,1266
20331,1,128,334
20332,1,128,1483
20333,1,128,1098
20334,1,128,230
20335,1,128,4584
20336,1,128,467
20337,1,128,1057
20338,1,128,1782
20339,1,128,4556
20340,1,128,1295
20341,1,128,303
20342,1,128,1272
20343,1,128,1016
20344,1,128,455
20345,1,128,879
20346,1,128,563
20347,1,128,3206
20348,1,128,693
20349,1,128,92
20350,1,128,1317
20351,1,128,969
20352,1,128,7839
20353,1,128,601
20354,1,128,2815
20355,1,128,229
20356,1,128,1337
20357,1,128,2927
20358,1,128,1948
20359,1,128,999
20360,1,128,14008
20361,1,128,18429
20362,1,128,1015
20363,1,128,2796
20364,1,128,2073
20365,1,128,1058
20366,1,128,78
20367,1,128,496
20368,1,128,1160
20369,1,128,5343
20370,1,128,2129
20371,1,128,903
20372,1,128,1868
20373,1,128,1870
20374,1,128,1102
20375,1,128,7355
20376,1,128,3025
20377,1,128,858
20378,1,128,755
20379,1,128,228
20380,1,128,460
20381,1,128,1817
20382,1,128,145
20383,1,128,281
20384,1,128,1109
20385,1,128,1176
20386,1,128,1543
20387,1,128,2074
20388,1,128,63
20389,1,128,463
20390,1,128,115
20391,1,128,678
20392,1,128,1031
20393,1,128,1036
20394,1,128,856
20395,1,128,881
20396,1,128,867
20397,1,128,34
20398,1,128,440
20399,1,128,97
20400,1,128,499
20401,1,128,522
20402,1,128,469
20403,1,128,484
20404,1,128,290
20405,1,128,315
20406,1,128,814
20407,1,128,2120
20408,1,128,515
20409,1,128,272
20410,1,128,340
20411,1,128,613
20412,1,128,948
20413,1,128,334
20414,1,128,62
20415,1,128,233
20416,1,128,487
20417,1,128,366
20418,1,128,258
20419,1,128,1954
20420,1,128,481
20421,1,128,408
20422,1,128,128
20423,1,128,374
20424,1,128,511
20425,1,128,372
20426,1,128,330
20427,1,128,506
20428,1,128,469
20429,1,128,476
20430,1,128,854
20431,1,128,2212
20432,1,128,181
20433,1,128,854
20434,1,128,468
20435,1,128,690
20436,1,128,34
20437,1,128,410
20438,1,128,8946
20439,1,128,117
20440,1,128,784
20441,1,128,764
20442,1,128,998
20443,1,128,964
20444,1,128,98
20445,1,128,276
20446,1,128,89
20447,1,128,1729
20448,1,128,601
20449,1,128,200
20450,1,128,1200
20451,1,128,404
20452,1,128,2063
20453,1,128,400
20454,1,128,273
20455,1,128,515
20456,1,128,406
20457,1,128,259
20458,1,128,1072
20459,1,128,613
20460,1,128,158
20461,1,128,30
20462,1,128,38
20463,1,128,167
20464,1,128,263
20465,1,128,812
20466,1,128,181
20467,1,128,510
20468,1,128,593
20469,1,128,34
20470,1,128,509
20471,1,128,233
20472,1,128,825
20473,1,128,132
20474,1,128,12568
20475,1,128,26
20476,1,128,241
20477,1,128,817
20478,1,128,866
20479,1,128,364
20480,1,128,440
20481,1,128,2244
20482,1,128,515
20483,1,128,248
20484,1,128,133
20485,1,128,1359
20486,1,128,3339
20487,1,128,1552
20488,1,128,309
20489,1,128,303
20490,1,128,1934
20491,1,128,337
20492,1,128,733
20493,1,128,446
20494,1,128,1025
20495,1,128,735
20496,1,128,1096
20497,1,128,2621
20498,1,128,648
20499,1,128,1759
20500,1,128,376
20501,1,128,1669
20502,1,128,1148
20503,1,128,2605
20504,1,128,1593
20505,1,128,5565
20506,1,128,921
20507,1,128,275
20508,1,128,1122
20509,1,128,825
20510,1,128,1099
20511,1,128,934
20512,1,128,2211
20513,1,128,2512
20514,1,128,196
20515,1,128,1468
20516,1,128,294
20517,1,128,1565
20518,1,128,4081
20519,1,128,989
20520,1,128,1142
20521,1,128,2329
20522,1,128,15627
20523,1,128,536
20524,1,128,1315
20525,1,128,204
20526,1,128,859
20527,1,128,1127
20528,1,128,1002
20529,1,128,2927
20530,1,128,461
20531,1,128,3145
20532,1,128,6869
20533,1,128,2950
20534,1,128,469
20535,1,128,118
20536,1,128,1433
20537,1,128,172
20538,1,128,1152
20539,1,128,1214
20540,1,128,449
20541,1,128,254
20542,1,128,1737
20543,1,128,627
20544,1,128,163
20545,1,128,19
20546,1,128,416
20547,1,128,94
20548,1,128,442
20549,1,128,86
20550,1,128,1127
20551,1,128,2329
20552,1,128,561
20553,1,128,94
20554,1,128,78
20555,1,128,391
20556,1,128,4206
20557,1,128,129
20558,1,128,331
20559,1,128,215
20560,1,128,3732
20561,1,128,1083
20562,1,128,3044
20563,1,128,962
20564,1,128,233
20565,1,128,289
20566,1,128,2721
20567,1,128,2608
20568,1,128,3216
20569,1,128,248
20570,1,128,382
20571,1,128,1251
20572,1,128,285
20573,1,128,63
20574,1,128,76
20575,1,128,1105
20576,1,128,187
20577,1,128,161
20578,1,128,303
20579,1,128,2629
20580,1,128,802
20581,1,128,148
20582,1,128,946
20583,1,128,5223
20584,1,128,306
20585,1,128,1780
20586,1,128,342
20587,1,128,83
20588,1,128,2658
20589,1,128,4025
20590,1,128,218
20591,1,128,198
20592,1,128,1460
20593,1,128,283
20594,1,128,274
20595,1,128,158
20596,1,128,871
20597,1,128,1386
20598,1,128,3895
20599,1,128,506
20600,1,128,1945
20601,1,128,379
20602,1,128,1838
20603,1,128,96
20604,1,128,8698
20605,1,128,2299
20606,1,128,171
20607,1,128,409
20608,1,128,547
20609,1,128,1645
20610,1,128,9116
20611,1,128,161
20612,1,128,2449
20613,1,128,315
20614,1,128,361
20615,1,128,3235
20616,1,128,1009
20617,1,128,1377
20618,1,128,1937
20619,1,128,385
20620,1,128,1044
20621,1,128,354
20622,1,128,3877
20623,1,128,357
20624,1,128,95
20625,1,128,529
20626,1,128,356
20627,1,128,324
20628,1,128,617
20629,1,128,247
20630,1,128,609
20631,1,128,214
20632,1,128,3856
20633,1,128,362
20634,1,128,241
20635,1,128,563
20636,1,128,686
20637,1,128,347
20638,1,128,503
20639,1,128,310
20640,1,128,3685
20641,1,128,584
20642,1,128,563
20643,1,128,252
20644,1,128,871
20645,1,128,237
20646,1,128,1134
20647,1,128,174
20648,1,128,2335
20649,1,128,149
20650,1,128,52
20651,1,128,1135
20652,1,128,1904
20653,1,128,304
20654,1,128,125
20655,1,128,517
20656,1,128,261
20657,1,128,411
20658,1,128,904
20659,1,128,342
20660,1,128,405
20661,1,128,1939
20662,1,128,264
20663,1,128,3507
20664,1,128,1406
20665,1,128,73
20666,1,128,341
20667,1,128,1229
20668,1,128,588
20669,1,128,1276
20670,1,128,2163
20671,1,128,586
20672,1,128,331
20673,1,128,2219
20674,1,128,164
20675,1,128,757
20676,1,128,615
20677,1,128,161
20678,1,128,1477
20679,1,128,4996
20680,1,128,132
20681,1,128,298
20682,1,128,444
20683,1,128,436
20684,1,128,252
20685,1,128,804
20686,1,128,485
20687,1,128,1092
20688,1,128,146
20689,1,128,1075
20690,1,128,775
20691,1,128,760
20692,1,128,502
20693,1,128,2189
20694,1,128,76
20695,1,128,293
20696,1,128,136
20697,1,128,3378
20698,1,128,306
20699,1,128,138
20700,1,128,1367
20701,1,128,1736
20702,1,128,3388
20703,1,128,148
20704,1,128,1578
20705,1,128,672
20706,1,128,400
20707,1,128,4916
20708,1,128,1539
20709,1,128,1518
20710,1,128,63
20711,1,128,253
20712,1,128,465
20713,1,128,125
20714,1,128,233
20715,1,128,192
20716,1,128,190
20717,1,128,1280
20718,1,128,647
20719,1,128,353
20720,1,128,867
20721,1,128,797
20722,1,128,2007
20723,1,128,435
20724,1,128,2190
20725,1,128,1227
20726,1,128,1431
20727,1,128,1840
20728,1,128,333
20729,1,128,821
20730,1,128,1354
20731,1,128,1877
20732,1,128,3294
20733,1,128,465
20734,1,128,435
20735,1,128,735
20736,1,128,1609
20737,1,128,197
20738,1,128,2089
20739,1,128,1586
20740,1,128,630
20741,1,128,710
20742,1,128,2613
20743,1,128,973
20744,1,128,4425
20745,1,128,477
20746,1,128,606
20747,1,128,3000
20748,1,128,534
20749,1,128,1124
20750,1,128,3632
20751,1,128,2277
20752,1,128,1333
20753,1,128,12080
20754,1,128,2463
20755,1,128,2305
20756,1,128,1510
20757,1,128,1037
20758,1,128,909
20759,1,128,4258
20760,1,128,976
20761,1,128,541
20762,1,128,4065
20763,1,128,8426
20764,1,128,952
20765,1,128,781
20766,1,128,3221
20767,1,128,1135
20768,1,128,5896
20769,1,128,1692
20770,1,128,3072
20771,1,128,3767
20772,1,128,167
20773,1,128,2440
20774,1,128,1692
20775,1,128,975
20776,1,128,312
20777,1,128,702
20778,1,128,5561
20779,1,128,824
20780,1,128,1452
20781,1,128,2357
20782,1,128,244
20783,1,128,2173
20784,1,128,3234
20785,1,128,1607
20786,1,128,1857
20787,1,128,1056
20788,1,128,4669
20789,1,128,1419
20790,1,128,313
20791,1,128,681
20792,1,128,651
20793,1,128,2227
20794,1,128,5585
20795,1,128,2229
20796,1,128,2694
20797,1,128,521
20798,1,128,346
20799,1,128,9866
20800,1,128,31
20801,1,128,1209
20802,1,128,2565
20803,1,128,2640
20804,1,128,2027
20805,1,128,539
20806,1,128,7663
20807,1,128,672
20808,1,128,415
20809,1,128,3991
20810,1,128,1941
20811,1,128,1770
20812,1,128,1050
20813,1,128,2200
20814,1,128,995
20815,1,128,1303
20816,1,128,1126
20817,1,128,745
20818,1,128,665
20819,1,128,4609
20820,1,128,893
20821,1,128,319
20822,1,128,1751
20823,1,128,584
20824,1,128,943
20825,1,128,3277
20826,1,128,138
20827,1,128,1200
20828,1,128,139
20829,1,128,1331
20830,1,128,2313
20831,1,128,856
20832,1,128,1309
20833,1,128,1407
20834,1,128,3891
20835,1,128,4491
20836,1,128,4021
20837,1,128,810
20838,1,128,1856
20839,1,128,777
20840,1,128,1522
20841,1,128,486
20842,1,128,12938
20843,1,128,691
20844,1,128,1141
20845,1,128,634
20846,1,128,1005
20847,1,128,353
20848,1,128,315
20849,1,128,3833
20850,1,128,174
20851,1,128,340
20852,1,128,1948
20853,1,128,525
20854,1,128,2881
20855,1,128,610
20856,1,128,1151
20857,1,128,1766
20858,1,128,18629
20859,1,128,2486
20860,1,128,1041
20861,1,128,1495
20862,1,128,170
20863,1,128,292
20864,1,128,1922
20865,1,128,793
20866,1,128,1429
20867,1,128,1309
20868,1,128,1225
20869,1,128,1654
20870,1,128,963
20871,1,128,137
20872,1,128,104
20873,1,128,2149
20874,1,128,4408
20875,1,128,1135
20876,1,128,3854
20877,1,128,16198
20878,1,128,1368
20879,1,128,2177
20880,1,128,2134
20881,1,128,751
20882,1,128,1500
20883,1,128,775
20884,1,128,933
20885,1,128,1411
20886,1,128,76
20887,1,128,1396
20888,1,128,4036
20889,1,128,1372
20890,1,128,16058
20891,1,128,778
20892,1,128,4325
20893,1,128,2836
20894,1,128,1030
20895,1,128,2976
20896,1,128,2116
20897,1,128,899
20898,1,128,3186
20899,1,128,360
20900,1,128,516
20901,1,128,591
20902,1,128,9637
20903,1,128,5827
20904,1,128,1363
20905,1,128,87
20906,1,128,525
20907,1,128,88
20908,1,128,3473
20909,1,128,2569
20910,1,128,1783
20911,1,128,208
20912,1,128,111
20913,1,128,1658
20914,1,128,1708
20915,1,128,1235
20916,1,128,1629
20917,1,128,720
20918,1,128,991
20919,1,128,773
20920,1,128,1961
20921,1,128,3852
20922,1,128,904
20923,1,128,405
20924,1,128,2073
20925,1,128,3407
20926,1,128,723
20927,1,128,1589
20928,1,128,1883
20929,1,128,2017
20930,1,128,904
20931,1,128,1067
20932,1,128,3321
20933,1,128,1002
20934,1,128,1503
20935,1,128,898
20936,1,128,851
20937,1,128,2973
20938,1,128,725
20939,1,128,790
20940,1,128,710
20941,1,128,817
20942,1,128,561
20943,1,128,859
20944,1,128,3199
20945,1,128,2341
20946,1,128,4307
20947,1,128,458
20948,1,128,3121
20949,1,128,347
20950,1,128,7043
20951,1,128,3024
20952,1,128,9053
20953,1,128,717
20954,1,128,2735
20955,1,128,9278
20956,1,128,85
20957,1,128,4284
20958,1,128,452
20959,1,128,140
20960,1,128,1021
20961,1,128,3123
20962,1,128,641
20963,1,128,133
20964,1,128,182
20965,1,128,1565
20966,1,128,7501
20967,1,128,689
20968,1,128,988
20969,1,128,1479
20970,1,128,3222
20971,1,128,364
20972,1,128,1733
20973,1,128,1941
20974,1,128,5555
20975,1,128,1410
20976,1,128,1321
20977,1,128,2310
20978,1,128,1340
20979,1,128,1841
20980,1,128,820
20981,1,128,1514
20982,1,128,143
20983,1,128,822
20984,1,128,811
20985,1,128,928
20986,1,128,1330
20987,1,128,3656
20988,1,128,1502
20989,1,128,2418
20990,1,128,957
20991,1,128,3627
20992,1,128,906
20993,1,128,1220
20994,1,128,178
20995,1,128,664
20996,1,128,1072
20997,1,128,5392
20998,1,128,1955
20999,1,128,1139
21000,1,128,1374
21001,1,128,514
21002,1,128,728
21003,1,128,1769
21004,1,128,548
21005,1,128,1525
21006,1,128,2047
21007,1,128,4501
21008,1,128,516
21009,1,128,588
21010,1,128,883
21011,1,128,2030
21012,1,128,600
21013,1,128,1585
21014,1,128,157
21015,1,128,2306
21016,1,128,117
21017,1,128,1287
21018,1,128,917
21019,1,128,1934
21020,1,128,1297
21021,1,128,1487
21022,1,128,356
21023,1,128,2738
21024,1,128,908
21025,1,128,1969
